0.41992,0.10786,0.010253,0.0028629,0.00093653,-0.00027843,-0.00039039,-0.001055,-0.00184,0.00025747
0.42969,0.1041,0.0097661,0.0026233,-0.00085271,-0.00048324,-0.00090336,-0.0016128,-0.0014077,-0.0018572
0.43945,0.088214,0.0096018,0.0036497,-0.0024315,-0.001641,0.00073301,-0.002388,0.00041359,-0.0012764
0.44922,0.05769,0.0033102,-0.00080717,-0.00066595,-0.00015117,-0.0015941,-0.0059386,-0.0031398,0.0021404
0.45898,0.031445,0.0054232,0.0034529,-0.0020806,-0.0012977,0.00012401,-0.0046202,-0.00035232,-0.00012495
0.46875,-0.0062633,-0.0054091,-0.0053445,-0.0021137,-0.001515,-0.0036306,-0.0077201,-0.004057,-0.0016781
0.47852,-0.022981,0.0017861,0.0036613,4.9961e-05,0.0005573,0.0011864,-0.0012842,0.0019862,0.00083785
0.48828,-0.04721,-0.0072719,-0.0042481,-0.0016968,-0.0008043,-0.0028258,-0.0067997,-0.0056359,-0.001623
0.49805,-0.048155,0.0034565,0.0073643,-0.001953,-0.0023532,0.0027712,0.0011739,0.0026202,0.0021189
0.50781,-0.056425,-0.0045639,-0.00063722,-0.00091638,-0.0010279,-0.0024592,-0.0027594,-0.0027677,-0.001131
0.51758,-0.054157,-0.0029174,0.00096221,-0.00014376,-0.00017204,-0.0013481,-0.00095214,-0.00075943,-0.0017411
0.52734,-0.054186,-0.0036574,0.00016838,0.0017084,0.0017657,-0.0015935,-0.0015045,-0.0024275,-0.0022943
0.53711,-0.0445,-0.0014839,0.0017731,0.0004463,0.0016175,-0.001263,-0.00012044,-0.00064811,8.6383e-05
0.54688,-0.044581,-0.0075861,-0.004785,0.0021567,0.0021368,-0.00071544,-0.0010832,-0.0023641,-0.00022174
0.55664,-0.036998,-0.0060556,-0.0037127,-0.00034899,0.00074963,-0.0046125,-0.0026748,-0.0042986,-0.0001068
0.56641,-0.02943,-0.0043405,-0.0024408,0.00014783,-0.00013841,-0.0013298,-0.001183,-0.002067,-0.00077919
0.57617,-0.021634,-0.0053128,-0.004077,0.00051635,-0.00026422,-0.00051806,0.00036297,-0.0014059,-0.0012728
0.58594,-0.010406,-0.0014674,-0.00079057,-0.0014464,-0.0011813,0.0011767,0.002791,0.0018736,0.0018267
0.5957,-0.010193,0.015527,0.010471,0.0033456,0.0045036,-0.0030632,-0.00050111,-0.0035758,-0.0013913
0.60547,-5.5923e-05,0.019062,0.015304,0.0020434,0.0019793,-0.0021278,-0.00057016,-0.0018119,-0.0025404
0.61523,0.0074321,0.021517,0.018748,-0.0017571,-0.0016123,0.0010413,0.0012931,0.0017359,0.0011062
0.625,0.010657,0.019657,0.017888,-0.00055007,-0.0003208,0.00060737,0.00067611,0.0014692,0.00098715
0.63477,0.011867,0.019177,0.01774,-0.0034236,-0.0038934,-0.00023034,-0.0001625,-6.4341e-05,-0.00094642
0.64453,0.01537,0.017367,0.016974,0.0017832,0.0021492,0.00044693,0.00036793,0.0014654,0.0011271
0.6543,0.0099326,0.012076,0.011655,0.00063572,0.0012219,-0.0013185,-0.0011146,-0.0010204,-0.0017759
0.66406,0.0095271,0.0082503,0.0085013,0.0031184,0.0033296,0.00079696,0.0010802,0.00075204,0.0019479
0.67383,0.0085029,0.0099468,0.0096629,-0.0017382,-0.0015605,0.00021218,-0.00025676,0.00045183,-0.0011719
0.68359,0.0052282,0.006892,0.006565,-0.0011446,-0.0013271,0.00032205,-0.00018965,0.00060951,0.00080792
0.69336,-0.0058621,6.1695e-05,-0.0011028,-1.5566e-06,0.00075961,-0.0015258,-0.0017907,-0.0020165,-0.0010372
0.70313,-0.0047434,0.00014637,-0.00081488,0.00052774,0.0017447,0.00074565,0.00066866,0.0018087,0.0013552
0.71289,-0.012485,-0.0031518,-0.0049867,0.00095784,0.00026618,-0.0005756,0.00015201,-0.00079647,-0.00041519
0.72266,-0.015811,-0.0076811,-0.0092792,-0.0013323,-0.0011749,-0.0011463,-0.00088329,-0.0014536,-0.0014297
0.73242,-0.017412,-0.0060823,-0.0083096,-0.00024626,-0.00035236,-0.00048955,-0.00025895,-0.00020497,-0.0019952
0.74219,-0.014667,-0.0085072,-0.0097182,4.4596e-05,0.0001015,0.0028447,0.0014815,0.0026353,0.0021901
0.75195,-0.015334,-0.0021771,-0.0047635,-0.00099927,-0.000409,0.0023155,0.0017271,0.0028474,0.0015504
0.76172,-0.0086677,-0.0056953,-0.0062796,9.0073e-05,-0.00021348,0.001279,0.0013796,0.0019398,0.0015199
0.77148,-0.0011136,-0.0057435,-0.0048333,0.0017939,0.0018503,-0.0020044,-0.00070093,-0.0015296,-0.0015371
0.78125,0.012869,-0.0036507,-0.00040323,0.0017682,0.0015421,-0.0011731,2.8425e-05,-0.0012643,-6.7535e-05
0.79102,0.017836,-0.0097303,-0.0043111,-0.0034848,-0.0034737,-0.005544,-0.00057136,-0.0064728,-0.00035145
0.80078,0.03644,-0.0041723,0.0038114,0.0010583,0.0017723,-0.0026132,0.00053324,-0.0035408,0.0011818
0.81055,0.05437,0.003366,0.013393,0.00031418,0.000594,0.0034676,0.0016684,0.0041642,0.00066751
0.82031,0.037154,-0.0052681,0.0030712,-0.00078459,-0.0012323,0.0021274,0.00017948,0.0020121,-0.00020341
0.83008,0.023393,-0.0029273,0.0022468,0.0011188,-6.614e-05,-0.00019071,-0.0013975,-1.6581e-05,-0.00060264
0.83984,-0.0046667,-0.0040413,-0.0041642,-0.0010648,-0.0012399,-0.0019654,-0.0036288,-0.0028083,-0.0013089
0.84961,-0.014372,0.011625,0.0065145,0.00055599,0.00029292,0.0020069,0.00090617,0.0054909,0.00094814
0.85938,-0.018644,0.0012341,-0.0026736,-0.00078882,-0.00061468,0.0034863,0.0038619,0.0046,0.0010627
0.86914,-0.0076355,-0.0028952,-0.0038271,3.2016e-05,0.00038572,0.00027511,0.00084277,-0.00039576,0.00083549
0.87891,0.013736,0.00054257,0.0031362,0.00043042,0.00077183,0.003299,0.0028896,0.0042697,0.0012366
0.88867,0.0084509,0.00062131,0.0021605,-0.00099637,-0.00059651,0.0011971,0.00023207,0.001004,0.00082338
0.89844,0.016689,0.0036399,0.0062052,-1.4766e-05,0.00034521,0.001871,0.001488,0.0030403,0.00078691
0.9082,0.011778,0.00051493,0.0027291,0.0015469,0.001151,0.0016039,0.00081669,0.0020781,0.001337
0.91797,0.015522,-0.00037841,0.0027473,0.0001682,-0.00055043,-0.00046942,0.00021374,-0.00063847,-0.0019244
0.92773,0.016791,0.0016764,0.0016432,0.0020363,0.001104,0.00018631,-0.00016865,-3.1753e-05,0.0013177
0.9375,0.022733,0.0022071,0.002162,-0.00028225,-0.00030721,0.00047917,0.0015734,0.00038629,0.0014364
0.94727,0.19735,0.0024208,0.0019922,5.9868e-05,0.0015969,0.00082292,0.017088,0.0076305,0.0032813
0.95703,0.4462,0.011334,0.010378,-0.0043995,-0.0040535,6.8857e-05,0.007855,0.00060004,-0.0023097
0.9668,0.15086,-0.0045117,-0.0048533,-0.0035361,5.8067e-05,-0.0014957,-0.021139,-0.0048778,-0.0061229
0.97656,-0.40245,-0.017298,-0.016452,0.0078279,0.0030971,0.001543,-0.018611,0.0045623,0.00032948
0.98633,-0.6007,0.0087761,0.010116,0.00094915,-0.00059975,0.0016209,0.0065431,0.0027467,0.0020463
0.99609,-0.35365,0.026808,0.027644,0.002398,0.0011868,-0.0036383,0.0021746,0.00022671,-0.0012822
1.0059,-0.029545,0.023249,0.023365,-0.00032667,-0.0021145,0.031088,0.01022,-4.1848e-05,0.0019829
1.0156,0.017245,-0.0087838,-0.008841,-0.0019629,-0.00099035,-0.0046802,-0.002757,-0.0015228,-0.0033559
1.0254,0.016559,0.000333,0.00029733,-0.0011753,-0.0020895,-0.00021687,-0.0006706,0.0022049,-0.0014926
1.0352,0.016492,0.001054,0.0010201,0.00066249,-0.00019171,0.00054933,0.0011911,0.0014788,0.00044454
1.0449,0.020498,-0.0013308,-0.0017178,-0.00012099,0.00056686,0.00091294,-0.00016979,0.00083587,-0.00035148
1.0547,0.01518,0.00030005,3.6252e-05,-0.00055085,-0.0007291,-2.47e-05,0.00091141,-0.00086969,0.00099652
1.0645,0.016784,-0.00016899,-0.00046955,0.0017938,0.00073067,0.0012327,0.0011109,0.0012685,0.00085184
1.0742,0.012989,0.002371,0.0021827,-0.0016054,-0.0013434,-0.0011246,-0.00080574,-0.0018292,-0.00076103
1.084,0.019428,-0.0071014,-0.0075717,0.00068104,7.8402e-05,-0.0030065,-0.0028886,-0.0038355,-0.0010022
1.0938,0.028492,-0.0019568,-0.0024966,-0.00095103,2.2437e-05,0.0001214,0.0016644,0.00028473,-0.0014744
1.1035,0.022501,-0.0033969,-0.0038561,0.0019724,0.0019208,0.00061164,-0.0016382,0.00013351,0.00084008
1.1133,-0.01096,-0.010845,-0.010843,0.0051776,0.0061033,-0.0054099,-0.0072,-0.0056924,0.002665
1.123,-0.017874,-0.0085803,-0.0084156,-0.00071964,-0.00027402,0.0012264,-0.00087084,0.00082055,0.001872
1.1328,-0.019567,-0.0052875,-0.0050343,0.0011933,0.00098335,0.00027976,0.00097543,0.00029499,0.0016676
1.1426,0.00066256,-0.0048924,-0.0049909,0.0015082,0.0014433,0.0013491,0.0032351,0.0017158,0.0010758
1.1523,0.010793,-0.00542,-0.0057074,0.00039546,-0.0010349,-0.0010934,0.00069488,-0.0027939,0.00074846
1.1621,0.037186,-0.0028477,-0.0035575,-0.0011232,-0.00039401,0.0007672,0.003268,0.00064333,0.00093117
1.1719,0.05652,-0.00083038,-0.0018472,0.0020274,0.0028226,-0.00072578,0.0026168,-0.0011408,6.1907e-05
1.1816,0.080579,8.9624e-05,-0.0013374,1.6626e-05,0.00017186,0.00069847,0.0035827,0.00098098,-0.0010097
1.1914,0.096634,0.00094303,-0.00075349,0.00064755,0.00043885,-0.00055723,0.0015171,-0.00097555,0.0007873
1.2012,0.10604,-0.00072488,-0.0026178,0.0014354,0.0013466,-0.0008073,-1.5056e-05,-0.0024096,-0.00093633
1.2109,0.10252,-0.0036547,-0.0055371,0.00044082,0.00099875,-0.0043593,-0.0039384,-0.0052551,-0.0024632
1.2207,0.1056,0.0064915,0.0047344,0.0010141,0.0021732,0.0015885,0.00040833,0.0014065,0.0021143
1.2305,0.09067,0.012292,0.010903,0.00033172,0.00029671,0.0041228,0.00082899,0.0038749,0.001481
1.2402,0.064701,0.0092845,0.0083021,0.0010846,0.0012375,0.0020394,-0.0015802,0.0024229,0.00098746
1.25,0.024623,0.0042781,0.0039175,-0.0001755,-0.0010038,-0.0013467,-0.0052989,-0.00077627,0.00057677
1.2598,-0.0038806,0.0026767,0.002793,-0.0008426,-0.0019473,0.00021575,-0.0027013,0.0007011,0.0010997
1.2695,-0.032649,-0.001401,-0.00084703,0.002224,0.0023789,-0.0024646,-0.0052351,-0.0033106,0.00034658
1.2793,-0.044495,0.00068181,0.0014827,-0.00047907,-0.0016886,3.9841e-05,-0.0018575,0.00057403,-0.00074923
1.2891,-0.056042,-0.0010585,-8.3666e-05,0.0019799,0.0026479,-0.00098736,-0.0021841,-0.00068783,-0.00090411
1.2988,-0.057586,-0.001607,-0.00061458,-0.0012621,-0.0017652,-0.0010846,-0.0015114,-0.0014582,-0.001096
1.3086,-0.049682,0.006961,0.0079652,0.00091616,0.000228,0.0050196,0.0047824,0.0063588,0.0026445
1.3184,-0.052232,-0.0016486,-0.00075183,-0.00075846,-8.9825e-05,-0.00134,-0.00010768,-0.00064903,-0.00084302
1.3281,-0.046952,-0.00080511,1.3035e-05,9.085e-05,-0.00069786,0.00081163,0.0010359,0.0011427,0.0014145
1.3379,-0.037816,0.0037405,0.0044773,-2.5226e-05,-0.0010314,0.0016722,0.0036008,0.0027733,0.0010331
1.3477,-0.035619,-0.004592,-0.0040419,-0.0026224,-0.0030227,-0.0016238,-0.00078206,-0.0022388,-0.0017823
1.3574,-0.019843,0.0032279,0.0036369,0.0024209,0.002734,0.0031175,0.0039075,0.0034465,0.0013831
1.3672,-0.015242,0.0023126,0.0026239,0.00052591,0.00049921,-0.00044082,0.0011726,0.00015423,-0.00087456
1.377,-0.01115,0.00020628,0.00040761,-0.002677,-0.0034769,0.00020179,0.00082327,0.00084577,-0.0014099
1.3867,-0.00054426,0.0057277,0.0058389,-0.0012267,-0.0015703,2.1452e-05,0.0022845,0.00080757,-0.001029
1.3965,-0.00019516,0.035054,0.02229,3.5725e-05,-0.0083891,-2.7119e-05,0.0001281,-0.0011767,0.0013557
1.4063,0.010068,0.042079,0.030487,0.00024576,-0.00067045,0.001183,0.00046314,0.0012517,0.0014556
1.416,0.0044141,0.035236,0.024075,0.0011203,0.0011074,-0.0011709,-0.0012989,-0.0025389,-0.00062608
1.4258,0.013772,0.037935,0.029185,0.0008683,0.0011649,-0.00079279,-0.00076438,-0.00030358,-0.0015777
1.4355,0.015918,0.035583,0.028462,0.0018029,0.0017853,0.00085461,0.0014056,0.0023119,0.00017558
1.4453,0.011512,0.026104,0.02082,-0.0002406,-0.00018384,-0.0011707,-0.0012588,-0.0014049,-0.0013629
1.4551,0.0079955,0.017819,0.014262,0.0008933,0.0005021,-0.00285,-0.0024601,-0.0024873,-0.00181
1.4648,0.01036,0.016313,0.014157,0.0016211,0.0010924,0.00036594,0.00041727,0.00089117,0.0017257
1.4746,0.011436,0.015276,0.013885,0.0018313,0.001481,0.0022774,0.0021131,0.003579,0.00095959
1.4844,0.0011645,0.0033102,0.0025332,0.00069463,0.0012313,0.0011795,0.00014644,0.00089458,0.00082047
1.4941,-0.0072858,-0.0065706,-0.0068296,0.0025008,0.0016421,-0.0018771,-0.00065823,-0.0025834,0.0019509
1.5039,-0.0089048,-0.0087285,-0.0087923,0.0015713,0.0020072,-0.00048706,9.0195e-06,-0.0015345,0.0010401
1.5137,-0.01231,-0.0097426,-0.010672,0.0013107,0.0013316,-0.00050086,-9.5553e-05,-0.00079884,-0.00035196
1.5234,-0.020343,-0.014517,-0.016627,-0.0018009,-0.001103,-0.0040774,-0.0030659,-0.0061237,-0.0017506
1.5332,-0.016933,-0.010804,-0.013024,-0.00107,-0.00060869,-3.9613e-05,0.00048192,-0.00074146,0.00027065
1.543,-0.01585,-0.0066022,-0.0099512,-0.00070839,-0.00068897,0.00057282,0.00011183,0.00056352,0.0011483
1.5527,-0.015353,-0.0059684,-0.0093668,0.00023771,0.00024648,-5.0001e-05,0.00029485,0.00031818,-0.00072951
1.5625,-0.012971,-0.0017193,-0.0057939,0.00057342,0.00042923,0.001013,0.00073908,0.0014477,0.00046517
1.5723,-0.017216,-0.0084775,-0.011642,0.00016554,0.001211,0.00011059,-0.0001596,-0.00020426,0.0014187
1.582,-0.016535,-0.0067786,-0.010312,-0.0027351,-0.0025042,0.0025128,0.0021253,0.0029126,0.0018395
1.5918,-0.01087,-0.0061959,-0.0078885,0.00029391,-0.00030863,0.00026789,0.00040876,0.00034508,-0.00011265
1.6016,0.0064954,-0.0013825,0.0014702,-0.00095553,-0.0012238,0.0008243,0.0015061,0.0016967,-0.0015325
1.6113,0.015061,-0.0085547,-3.0354e-06,0.0018884,0.0018671,-0.0010184,0.0004341,-0.0007392,-0.00025041
1.6211,0.027551,-0.0085613,0.0045157,0.00089349,0.00073832,-0.002883,-0.00014254,-0.0038762,-0.0019363
1.6309,0.053153,0.0029268,0.021115,-0.0035451,-0.0031384,0.0032356,0.00014011,0.0024608,-0.0017607
1.6406,0.058648,0.0024939,0.022828,0.0031558,0.0038099,0.0040557,0.001015,0.0029954,0.0019258
1.6504,0.039845,0.00013742,0.014516,0.0014353,0.002037,0.0023047,-6.4923e-06,0.0026482,0.00047631
1.6602,0.021587,0.00072898,0.0082821,0.0013679,0.0010766,0.0013542,-0.00089793,0.00098012,0.0024288
1.6699,-0.0072567,0.0017525,-0.0015099,0.0023299,0.0024206,-0.0011076,-0.0012432,-0.0016644,0.0013886
1.6797,-0.019626,0.013387,0.0014321,-0.00057263,-0.00077395,-0.0012069,-0.00062093,-0.00034445,-0.00066606
1.6895,-0.0061236,0.0076773,0.0026797,-0.0025232,-0.0025539,-0.0021771,-0.00058215,-0.001479,-0.0016366
1.6992,0.0069126,0.0071961,0.0070934,-0.00011334,0.00012951,0.0021013,0.0018162,0.0019767,0.00084854
1.709,0.01782,0.0040043,0.0090071,0.0020523,0.0023388,0.0021039,0.0016899,0.0029222,0.0016463
1.7188,0.0065529,0.0035227,0.00462,-0.0019017,-0.0021905,-0.0023736,-0.0013467,-0.0029416,-0.0012307
1.7285,0.017121,0.0011876,0.0069574,-0.0034599,-0.0035815,0.0021336,0.0010082,0.0027674,6.4248e-05
1.7383,0.01054,0.0030194,0.0057426,0.00014871,-7.296e-06,-0.0009064,-0.00077546,-0.0011491,-0.00035761
1.748,0.021758,0.0023995,0.0094096,0.0017684,0.0017253,0.0017685,0.00083699,0.0023474,0.0013019
1.7578,0.014739,0.00043267,7.9274e-05,-0.0014248,-0.0023741,-0.000563,-0.00041988,-0.00037606,-0.0012881
1.7676,0.04771,0.0069799,0.0033009,-0.00041041,0.00027605,-0.00023342,0.0024274,0.00051132,0.00085207
1.7773,0.29457,0.0058037,-0.0094335,0.004734,0.0011581,0.00046655,0.010736,-0.00066659,0.0009811
1.7871,0.47301,0.010115,0.0087251,-0.0042026,-0.0022868,0.0037001,0.00039793,-0.003172,0.0030887
1.7969,-0.04629,-0.017693,0.047543,-0.010958,-0.0087487,7.4071e-05,-0.028153,0.0035486,0.0033116
1.8066,-0.65903,-0.041851,0.016147,-0.00093701,-0.0017852,-0.000995,-0.025639,-0.0015009,0.0005539
1.8164,-0.54073,0.034425,0.0044389,-0.0074508,-0.0023615,0.0051517,0.016942,0.0041603,0.0093082
1.8262,-0.33017,0.0047547,-0.034318,-0.0057676,-0.0053299,-0.042418,0.0094356,0.00092053,0.0049232
1.8359,0.01662,0.0081479,-0.01598,-0.0041548,-0.003789,0.033494,1.2098e-05,-0.00076509,-0.0035726
1.8457,0.018393,-0.0015932,-0.00050487,-0.0013814,-0.00063339,-0.0031704,0.0011227,-0.0017616,-0.0017335
1.8555,0.011374,-0.0034062,-0.0047421,-0.0040568,-0.0041587,-0.0024677,-0.0027035,-0.0059243,-0.0022464
1.8652,0.023257,0.00025541,-0.0013502,-0.0016832,-0.0027119,-0.00010988,0.00020963,-0.00041348,-0.0011027
1.875,0.017247,-0.00011454,0.0033261,0.0024082,0.0033731,-8.3388e-05,3.7043e-05,-0.00070482,0.0012214
1.8848,0.021341,0.0004862,0.001907,-0.00067188,-0.00051311,0.0012533,0.0032954,0.0031689,0.0018351
1.8945,0.0067638,-0.0071802,-0.0056322,-0.0021495,-0.0024655,-0.0028571,-0.0036757,-0.0026471,-0.0013967
1.9043,0.021802,0.0013387,0.00035987,0.00047324,0.00011269,0.0016978,0.0038965,0.0032807,0.00064863
1.9141,0.031898,0.0027962,0.0042629,0.00048391,0.00052964,0.00090841,0.0030472,0.00043337,0.0017067
1.9238,0.039886,0.0029751,0.0075297,-0.0018533,-0.0024002,0.0019293,0.0023021,0.0015336,0.0023244
1.9336,0.026382,0.0087116,0.014381,0.0038867,0.0032447,0.0036964,0.0019949,0.0069101,0.002633
1.9434,-0.00095534,0.002958,0.0045328,0.0026585,0.0024154,-0.00066096,-0.0029032,-0.00013687,-0.0012577
1.9531,-0.016839,-0.0013837,-0.0020205,0.0010612,0.0013499,-0.0023093,-0.0035004,-0.0019933,-0.00056981
1.9629,-0.0028115,0.0057861,0.0025235,0.002092,0.0011265,-0.0032744,-7.0004e-05,-0.0022354,-0.001593
1.9727,0.013325,0.0048747,0.004938,0.00031003,0.00055095,0.00091985,0.0027407,0.0015195,0.0013886
1.9824,0.02771,0.0016733,-0.00078007,0.00031848,-0.00058751,0.0016376,0.0042159,0.0019362,0.00094839
1.9922,0.038896,-0.012118,-0.010993,-0.0032156,-0.0042346,-0.0039052,-0.0020899,-0.0047151,-0.0020132
2.002,0.067272,-0.0024332,-0.0045511,0.00055029,0.00028676,-0.0014456,0.0023972,-0.0013682,-0.0015377
2.0117,0.085445,-0.0055023,-0.0030992,0.0026275,0.0035737,0.0014563,0.0029533,0.002808,0.0018659
2.0215,0.098761,-0.0070344,-0.0049478,-0.004042,-0.0039488,-0.0004722,0.0025225,0.00042141,-0.0018265
2.0313,0.10166,-0.012864,-0.0063257,0.0015009,0.00093436,-0.0022436,-0.0023157,-0.0027713,-0.0012376
2.041,0.10252,-0.0077247,-0.00065456,0.0026055,0.0032075,-0.0015859,-0.001097,-0.0017625,-0.0011149
2.0508,0.098062,-0.0025509,0.0058153,0.00098651,0.00066468,-0.0016303,-0.0028639,-0.0024009,-0.0015054
2.0605,0.070949,-0.0049507,0.0017739,-0.00088024,0.00010356,-0.00093132,-0.0057025,-0.0020196,0.00034637
2.0703,0.054919,0.00581,0.015883,-0.0017482,-0.0018692,0.0004332,-0.002753,0.0014545,-0.0016556
2.0801,0.020931,0.0083415,0.013797,0.0011569,0.00059735,0.0028287,-0.0016729,0.0037662,0.0012287
2.0898,-0.0094045,0.0033961,0.010618,-0.0002291,0.00012268,0.0026501,-0.001346,0.0030827,0.0014144
2.0996,-0.038651,0.0026477,0.0033563,3.4896e-05,-5.4508e-05,0.00069526,-0.0024853,0.00022916,0.0018971
2.1094,-0.047727,0.0047832,0.0048905,0.0034847,0.0043448,0.00012056,-0.0014939,0.00077304,0.001692
2.1191,-0.05337,0.0083404,0.0026964,0.0032504,0.0034884,0.002853,0.0023613,0.0037709,0.0017251
2.1289,-0.055301,0.0032413,0.0013598,0.0021004,0.0010705,0.0011746,0.0020387,0.0015085,0.0010796
2.1387,-0.052321,0.0047195,0.0033135,0.0013677,0.00024786,0.0021152,0.002027,0.0028405,0.0014661
2.1484,-0.045081,0.007342,0.003865,0.0028148,0.0028006,0.0027759,0.0039129,0.003746,0.0020676
2.1582,-0.044142,0.0035491,0.0010843,0.00050321,0.00035899,3.8588e-05,0.00086512,0.00068865,-0.0022755
2.168,-0.036629,0.0022618,-0.00040283,0.0022375,0.0021883,0.0013309,0.0031212,0.0013544,0.0021308
2.1777,-0.032337,0.00037865,-0.0032668,0.00015185,0.00050702,0.00030667,0.00050455,0.0001533,0.00089716
2.1875,-0.024785,-0.00076806,-0.0058534,-0.00054163,-0.00056061,-0.00086412,0.0019035,-0.00027077,-0.00030442
2.1973,-0.015784,0.0023858,-0.00062295,-0.00059549,-0.0019756,-0.00057098,0.001013,-0.00063999,-0.002088
